name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,dir_flag,access,boat,capacity,gnis_feature_id,gnis_state_id,gnis_name,intermittent,tunnel,lanes,length,free_speed,geometry
,0,18855729,1,2,canal,2,,,,,,,,,1,50.93771845704061,,"LINESTRING (-111.9473155 33.4380177, -111.9477713 33.4377624)"
,1,18855729,2,3,canal,2,,,,,,,,,1,16.412914432081266,,"LINESTRING (-111.9477713 33.4377624, -111.9479429 33.4377266)"
,2,18855729,3,4,canal,2,,,,,,,,,1,51.12505885589868,,"LINESTRING (-111.9479429 33.4377266, -111.9484922 33.4376908)"
,3,18855729,4,5,canal,2,,,,,,,,,1,283.7123217085649,,"LINESTRING (-111.9484922 33.4376908, -111.9515367 33.4374553)"
,4,18855729,5,6,canal,2,,,,,,,,,1,25.425213403736997,,"LINESTRING (-111.9515367 33.4374553, -111.9517714 33.4375733)"
Tempe Town Lake Dam,5,72764783,7,13,dam,2,,,,,,,,,1,134.03016403065803,,"LINESTRING (-111.9489771 33.4349213, -111.949215 33.4337324)"
Tempe Town Lake Dam,6,72764783,13,8,dam,2,,,,,,,,,1,136.52512679300307,,"LINESTRING (-111.949215 33.4337324, -111.9494604 33.4325218)"
Salt River,7,72764801,297,179,river,2,yes,yes,,33995,,Salt River,,,1,161.44778342629783,,"LINESTRING (-111.9169623 33.4335948, -111.9186744 33.4333366)"
Salt River,8,72764801,179,178,river,2,yes,yes,,33995,,Salt River,,,1,29.811977323770225,,"LINESTRING (-111.9186744 33.4333366, -111.9189685 33.4332287)"
Salt River,9,72764801,178,177,river,2,yes,yes,,33995,,Salt River,,,1,254.22339502034615,,"LINESTRING (-111.9189685 33.4332287, -111.9214764 33.4323085)"
Salt River,10,72764801,177,291,river,2,yes,yes,,33995,,Salt River,,,1,171.07336869179053,,"LINESTRING (-111.9214764 33.4323085, -111.9231512 33.4316655)"
Salt River,11,72764801,291,289,river,2,yes,yes,,33995,,Salt River,,,1,106.97397686401065,,"LINESTRING (-111.9231512 33.4316655, -111.9242689 33.43143)"
Salt River,12,72764801,289,290,river,2,yes,yes,,33995,,Salt River,,,1,378.06612718432143,,"LINESTRING (-111.9242689 33.43143, -111.9283428 33.4314645)"
Salt River,13,72764801,290,292,river,2,yes,yes,,33995,,Salt River,,,1,177.03896688975078,,"LINESTRING (-111.9283428 33.4314645, -111.930187 33.4318722)"
Salt River,14,72764801,292,293,river,2,yes,yes,,33995,,Salt River,,,1,313.2786781275116,,"LINESTRING (-111.930187 33.4318722, -111.9333663 33.4328198)"
Salt River,15,72764801,293,295,river,2,yes,yes,,33995,,Salt River,,,1,251.54144597879247,,"LINESTRING (-111.9333663 33.4328198, -111.9359882 33.4333941)"
Salt River,16,72764801,295,294,river,2,yes,yes,,33995,,Salt River,,,1,854.4174933595153,,"LINESTRING (-111.9359882 33.4333941, -111.9451957 33.4333654)"
Salt River,17,72826916,175,176,river,2,,no,,33995,,Salt River,yes,,1,90.94972530973239,,"LINESTRING (-111.7866535 33.4853526, -111.7876003 33.4855658)"
Salt River,18,72826916,176,34,river,2,,no,,33995,,Salt River,yes,,1,150.22005196589453,,"LINESTRING (-111.7876003 33.4855658, -111.7891303 33.4860094)"
Salt River,19,72826916,34,35,river,2,,no,,33995,,Salt River,yes,,1,327.24761005244113,,"LINESTRING (-111.7891303 33.4860094, -111.7925635 33.4866895)"
Salt River,20,72826916,35,36,river,2,,no,,33995,,Salt River,yes,,1,309.6359985121484,,"LINESTRING (-111.7925635 33.4866895, -111.7956172 33.4878155)"
Salt River,21,72826916,36,160,river,2,,no,,33995,,Salt River,yes,,1,284.57790374786964,,"LINESTRING (-111.7956172 33.4878155, -111.7986148 33.4883631)"
Salt River,22,72826916,160,37,river,2,,no,,33995,,Salt River,yes,,1,198.4839726610822,,"LINESTRING (-111.7986148 33.4883631, -111.8007542 33.488415)"
Salt River,23,72826916,37,38,river,2,,no,,33995,,Salt River,yes,,1,270.0832023396863,,"LINESTRING (-111.8007542 33.488415, -111.803666 33.4883666)"
Salt River,24,72826916,38,324,river,2,,no,,33995,,Salt River,yes,,1,291.02125990857104,,"LINESTRING (-111.803666 33.4883666, -111.8063386 33.4869949)"
Salt River,25,72826916,324,39,river,2,,no,,33995,,Salt River,yes,,1,204.78711939583758,,"LINESTRING (-111.8063386 33.4869949, -111.8084532 33.4864643)"
Salt River,26,72826916,39,323,river,2,,no,,33995,,Salt River,yes,,1,106.4029678316385,,"LINESTRING (-111.8084532 33.4864643, -111.8095984 33.4865228)"
Salt River,27,72826916,323,322,river,2,,no,,33995,,Salt River,yes,,1,84.13613549902882,,"LINESTRING (-111.8095984 33.4865228, -111.8104861 33.4863666)"
Salt River,28,72826916,322,40,river,2,,no,,33995,,Salt River,yes,,1,314.3950224806219,,"LINESTRING (-111.8104861 33.4863666, -111.8131627 33.4846314)"
Salt River,29,72826916,40,41,river,2,,no,,33995,,Salt River,yes,,1,230.11339120835103,,"LINESTRING (-111.8131627 33.4846314, -111.8150512 33.4832891)"
Salt River,30,72826916,41,325,river,2,,no,,33995,,Salt River,yes,,1,308.4002273968875,,"LINESTRING (-111.8150512 33.4832891, -111.8166208 33.480844)"
Salt River,31,72826916,325,335,river,2,,no,,33995,,Salt River,yes,,1,69.93372658568312,,"LINESTRING (-111.8166208 33.480844, -111.8171983 33.4804396)"
Salt River,32,72826916,335,336,river,2,,no,,33995,,Salt River,yes,,1,58.6173928825625,,"LINESTRING (-111.8171983 33.4804396, -111.8178075 33.4802992)"
Salt River,33,72826916,336,42,river,2,,no,,33995,,Salt River,yes,,1,275.652041571347,,"LINESTRING (-111.8178075 33.4802992, -111.8196431 33.4783495)"
Salt River,34,72826916,42,43,river,2,,no,,33995,,Salt River,yes,,1,250.63516977466043,,"LINESTRING (-111.8196431 33.4783495, -111.8214885 33.4767029)"
Salt River,35,72826916,43,44,river,2,,no,,33995,,Salt River,yes,,1,474.3199693895179,,"LINESTRING (-111.8214885 33.4767029, -111.8252098 33.473777)"
Salt River,36,72826916,44,330,river,2,,no,,33995,,Salt River,yes,,1,116.53777587960019,,"LINESTRING (-111.8252098 33.473777, -111.8262531 33.473193)"
Salt River,37,72826916,330,329,river,2,,no,,33995,,Salt River,yes,,1,34.14113004430552,,"LINESTRING (-111.8262531 33.473193, -111.8263654 33.4729006)"
Salt River,38,72826916,329,328,river,2,,no,,33995,,Salt River,yes,,1,122.01614859415471,,"LINESTRING (-111.8263654 33.4729006, -111.8262385 33.4718084)"
Salt River,39,72826916,328,327,river,2,,no,,33995,,Salt River,yes,,1,72.36615798174788,,"LINESTRING (-111.8262385 33.4718084, -111.8269661 33.4715735)"
Salt River,40,72826916,327,326,river,2,,no,,33995,,Salt River,yes,,1,75.00229408706238,,"LINESTRING (-111.8269661 33.4715735, -111.8271083 33.4709095)"
Salt River,41,72826916,326,45,river,2,,no,,33995,,Salt River,yes,,1,78.19501197292016,,"LINESTRING (-111.8271083 33.4709095, -111.8278052 33.4705138)"
Salt River,42,72826916,45,334,river,2,,no,,33995,,Salt River,yes,,1,186.55275250878887,,"LINESTRING (-111.8278052 33.4705138, -111.8292751 33.4693687)"
Salt River,43,72826916,334,333,river,2,,no,,33995,,Salt River,yes,,1,107.2446505532622,,"LINESTRING (-111.8292751 33.4693687, -111.8299726 33.4685995)"
Salt River,44,72826916,333,172,river,2,,no,,33995,,Salt River,yes,,1,216.38597394218706,,"LINESTRING (-111.8299726 33.4685995, -111.8323018 33.4687078)"
Salt River,45,72826916,172,46,river,2,,no,,33995,,Salt River,yes,,1,260.9456872046723,,"LINESTRING (-111.8323018 33.4687078, -111.8321563 33.4663642)"
Salt River,46,72826916,46,332,river,2,,no,,33995,,Salt River,yes,,1,34.93199271861626,,"LINESTRING (-111.8321563 33.4663642, -111.8322013 33.4660523)"
Salt River,47,72826916,332,331,river,2,,no,,33995,,Salt River,yes,,1,88.79064844718702,,"LINESTRING (-111.8322013 33.4660523, -111.8326968 33.4653691)"
Salt River,48,72826916,331,169,river,2,,no,,33995,,Salt River,yes,,1,222.46626461235022,,"LINESTRING (-111.8326968 33.4653691, -111.8339995 33.4636893)"
Salt River,49,72826916,169,168,river,2,,no,,33995,,Salt River,yes,,1,69.3648220332613,,"LINESTRING (-111.8339995 33.4636893, -111.8347192 33.46352)"
Salt River,50,72826916,168,170,river,2,,no,,33995,,Salt River,yes,,1,199.81591172737058,,"LINESTRING (-111.8347192 33.46352, -111.8366568 33.4643051)"
Salt River,51,72826916,170,171,river,2,,no,,33995,,Salt River,yes,,1,75.4977786085316,,"LINESTRING (-111.8366568 33.4643051, -111.8374688 33.4643513)"
Salt River,52,72826916,171,47,river,2,,no,,33995,,Salt River,yes,,1,91.04268274237187,,"LINESTRING (-111.8374688 33.4643513, -111.8381224 33.4637405)"
Salt River,53,72826916,47,337,river,2,,no,,33995,,Salt River,yes,,1,167.1025451692042,,"LINESTRING (-111.8381224 33.4637405, -111.8391227 33.4624907)"
Salt River,54,72826916,337,166,river,2,,no,,33995,,Salt River,yes,,1,79.0393897973364,,"LINESTRING (-111.8391227 33.4624907, -111.8399088 33.4622165)"
Salt River,55,72826916,166,339,river,2,,no,,33995,,Salt River,yes,,1,60.35314960028546,,"LINESTRING (-111.8399088 33.4622165, -111.8403926 33.4618536)"
Salt River,56,72826916,339,338,river,2,,no,,33995,,Salt River,yes,,1,50.62378637305878,,"LINESTRING (-111.8403926 33.4618536, -111.8408442 33.461598)"
Salt River,57,72826916,338,48,river,2,,no,,33995,,Salt River,yes,,1,106.86995069010024,,"LINESTRING (-111.8408442 33.461598, -111.841726 33.4609795)"
Salt River,58,72826916,48,167,river,2,,no,,33995,,Salt River,yes,,1,100.81340987008132,,"LINESTRING (-111.841726 33.4609795, -111.8420119 33.4601048)"
Salt River,59,72826916,167,49,river,2,,no,,33995,,Salt River,yes,,1,403.4206128719937,,"LINESTRING (-111.8420119 33.4601048, -111.8430296 33.4565775)"
Salt River,60,72826916,49,50,river,2,,no,,33995,,Salt River,yes,,1,142.0723735433508,,"LINESTRING (-111.8430296 33.4565775, -111.8437529 33.4554513)"
Salt River,61,72826916,50,342,river,2,,no,,33995,,Salt River,yes,,1,62.8184496423901,,"LINESTRING (-111.8437529 33.4554513, -111.8443306 33.4551566)"
Salt River,62,72826916,342,341,river,2,,no,,33995,,Salt River,yes,,1,42.09172511512652,,"LINESTRING (-111.8443306 33.4551566, -111.8444801 33.4547992)"
Salt River,63,72826916,341,340,river,2,,no,,33995,,Salt River,yes,,1,127.98291434581715,,"LINESTRING (-111.8444801 33.4547992, -111.8457769 33.4544066)"
Salt River,64,72826916,340,51,river,2,,no,,33995,,Salt River,yes,,1,99.86445978022306,,"LINESTRING (-111.8457769 33.4544066, -111.8464501 33.4551074)"
Salt River,65,72826916,51,163,river,2,,no,,33995,,Salt River,yes,,1,155.1271077706505,,"LINESTRING (-111.8464501 33.4551074, -111.8480079 33.4546004)"
Salt River,66,72826916,163,52,river,2,,no,,33995,,Salt River,yes,,1,194.0000743725727,,"LINESTRING (-111.8480079 33.4546004, -111.8497338 33.4536153)"
Salt River,67,72826916,52,174,river,2,,no,,33995,,Salt River,yes,,1,108.22085446061317,,"LINESTRING (-111.8497338 33.4536153, -111.8509002 33.4536022)"
Salt River,68,72826916,174,165,river,2,,no,,33995,,Salt River,yes,,1,62.349400272317354,,"LINESTRING (-111.8509002 33.4536022, -111.8515722 33.4535947)"
Salt River,69,72826916,165,161,river,2,,no,,33995,,Salt River,yes,,1,87.44199950868725,,"LINESTRING (-111.8515722 33.4535947, -111.8524536 33.4538733)"
Salt River,70,72826916,161,53,river,2,,no,,33995,,Salt River,yes,,1,76.26341672270947,,"LINESTRING (-111.8524536 33.4538733, -111.8532609 33.453744)"
Salt River,71,72826916,53,162,river,2,,no,,33995,,Salt River,yes,,1,336.75289435297157,,"LINESTRING (-111.8532609 33.453744, -111.8567408 33.4528826)"
Salt River,72,72826916,162,164,river,2,,no,,33995,,Salt River,yes,,1,179.11297918076977,,"LINESTRING (-111.8567408 33.4528826, -111.8586011 33.4524518)"
Salt River,73,72826916,164,54,river,2,,no,,33995,,Salt River,yes,,1,140.13755736767388,,"LINESTRING (-111.8586011 33.4524518, -111.8600898 33.4522384)"
Salt River,74,72826916,54,55,river,2,,no,,33995,,Salt River,yes,,1,368.3981684192691,,"LINESTRING (-111.8600898 33.4522384, -111.8630572 33.4500369)"
Salt River,75,72826916,55,56,river,2,,no,,33995,,Salt River,yes,,1,570.0596101771591,,"LINESTRING (-111.8630572 33.4500369, -111.8650854 33.4451976)"
Salt River,76,72826916,56,57,river,2,,no,,33995,,Salt River,yes,,1,583.7212906591176,,"LINESTRING (-111.8650854 33.4451976, -111.8698262 33.4417467)"
Salt River,77,72826916,57,58,river,2,,no,,33995,,Salt River,yes,,1,46.698070329719584,,"LINESTRING (-111.8698262 33.4417467, -111.8701203 33.4414059)"
Salt River,78,72826916,58,267,river,2,,no,,33995,,Salt River,yes,,1,38.76613669684836,,"LINESTRING (-111.8701203 33.4414059, -111.8702153 33.4410664)"
Salt River,79,72826916,267,196,river,2,,no,,33995,,Salt River,yes,,1,270.1069454509497,,"LINESTRING (-111.8702153 33.4410664, -111.8724736 33.4395336)"
Salt River,80,72826916,196,195,river,2,,no,,33995,,Salt River,yes,,1,45.91637059136707,,"LINESTRING (-111.8724736 33.4395336, -111.8729054 33.4393319)"
Salt River,81,72826916,195,190,river,2,,no,,33995,,Salt River,yes,,1,135.64358299386808,,"LINESTRING (-111.8729054 33.4393319, -111.8737518 33.4383373)"
Salt River,82,72826916,190,59,river,2,,no,,33995,,Salt River,yes,,1,289.4860893765252,,"LINESTRING (-111.8737518 33.4383373, -111.8766938 33.437471)"
Salt River,83,72826916,59,188,river,2,,no,,33995,,Salt River,yes,,1,174.9282763801308,,"LINESTRING (-111.8766938 33.437471, -111.8785709 33.4376166)"
Salt River,84,72826916,188,189,river,2,,no,,33995,,Salt River,yes,,1,130.9520776774906,,"LINESTRING (-111.8785709 33.4376166, -111.8798836 33.438049)"
Salt River,85,72826916,189,191,river,2,,no,,33995,,Salt River,yes,,1,152.3892007177894,,"LINESTRING (-111.8798836 33.438049, -111.8814727 33.438395)"
Salt River,86,72826916,191,60,river,2,,no,,33995,,Salt River,yes,,1,120.7937388521525,,"LINESTRING (-111.8814727 33.438395, -111.8827742 33.4383717)"
Salt River,87,72826916,60,193,river,2,,no,,33995,,Salt River,yes,,1,116.09439355007213,,"LINESTRING (-111.8827742 33.4383717, -111.8839081 33.438813)"
Salt River,88,72826916,193,194,river,2,,no,,33995,,Salt River,yes,,1,116.07135590013797,,"LINESTRING (-111.8839081 33.438813, -111.8850999 33.4391301)"
Salt River,89,72826916,194,61,river,2,,no,,33995,,Salt River,yes,,1,188.36346769729772,,"LINESTRING (-111.8850999 33.4391301, -111.8870706 33.4387236)"
Salt River,90,72826916,61,192,river,2,,no,,33995,,Salt River,yes,,1,148.72518725667587,,"LINESTRING (-111.8870706 33.4387236, -111.8886581 33.4385391)"
Salt River,91,72826916,192,298,river,2,,no,,33995,,Salt River,yes,,1,127.28429114379352,,"LINESTRING (-111.8886581 33.4385391, -111.8899938 33.4382784)"
Salt River,92,72826916,298,228,river,2,,no,,33995,,Salt River,yes,,1,54.8708480866343,,"LINESTRING (-111.8899938 33.4382784, -111.8905696 33.438166)"
Salt River,93,72826916,228,62,river,2,,no,,33995,,Salt River,yes,,1,291.56173540111286,,"LINESTRING (-111.8905696 33.438166, -111.8936292 33.4375689)"
Salt River,94,72826916,62,187,river,2,,no,,33995,,Salt River,yes,,1,149.66412275044104,,"LINESTRING (-111.8936292 33.4375689, -111.8949314 33.4367747)"
Salt River,95,72826916,187,63,river,2,,no,,33995,,Salt River,yes,,1,137.41370412552226,,"LINESTRING (-111.8949314 33.4367747, -111.896314 33.436332)"
Salt River,96,72826916,63,0,river,2,,no,,33995,,Salt River,yes,,1,277.831188782803,,"LINESTRING (-111.896314 33.436332, -111.8992913 33.4360675)"
Salt River,97,72826916,0,186,river,2,,no,,33995,,Salt River,yes,,1,113.37008823905177,,"LINESTRING (-111.8992913 33.4360675, -111.9005062 33.4359596)"
Salt River,98,72826916,186,185,river,2,,no,,33995,,Salt River,yes,,1,338.9838789598124,,"LINESTRING (-111.9005062 33.4359596, -111.9041527 33.4357759)"
Salt River,99,72826916,185,64,river,2,,no,,33995,,Salt River,yes,,1,233.12454418274788,,"LINESTRING (-111.9041527 33.4357759, -111.9066262 33.4354088)"
Salt River,100,72826916,64,183,river,2,,no,,33995,,Salt River,yes,,1,253.60372361659356,,"LINESTRING (-111.9066262 33.4354088, -111.9091457 33.4345251)"
Salt River,101,72826916,183,181,river,2,,no,,33995,,Salt River,yes,,1,108.41456350752071,,"LINESTRING (-111.9091457 33.4345251, -111.9103093 33.4344374)"
Indian Bend Canal,102,137543001,137,136,canal,2,,,,,,,,yes,1,36.56054074083554,,"LINESTRING (-111.9403816 33.4363361, -111.9407756 33.4363344)"
Indian Bend Canal,103,137543003,159,158,canal,2,,,,,,,,,1,31.753223241380475,,"LINESTRING (-111.9305974 33.437754, -111.9305827 33.4374687)"
Indian Bend Canal,104,137543003,158,157,canal,2,,,,,,,,,1,10.44584423859509,,"LINESTRING (-111.9305827 33.4374687, -111.9305668 33.4373757)"
Indian Bend Canal,105,137543003,157,156,canal,2,,,,,,,,,1,19.576589798331756,,"LINESTRING (-111.9305668 33.4373757, -111.9304434 33.4372329)"
Indian Bend Canal,106,137543003,156,155,canal,2,,,,,,,,,1,18.44144002528048,,"LINESTRING (-111.9304434 33.4372329, -111.93033 33.4370967)"
Indian Bend Canal,107,137543003,155,154,canal,2,,,,,,,,,1,13.385664312646727,,"LINESTRING (-111.93033 33.4370967, -111.9302623 33.4369904)"
Indian Bend Canal,108,137543003,154,153,canal,2,,,,,,,,,1,13.709779544213346,,"LINESTRING (-111.9302623 33.4369904, -111.9302982 33.4368708)"
Indian Bend Canal,109,137543003,153,152,canal,2,,,,,,,,,1,12.5119156406919,,"LINESTRING (-111.9302982 33.4368708, -111.9303479 33.4367662)"
Indian Bend Canal,110,137543003,152,151,canal,2,,,,,,,,,1,19.30892218054553,,"LINESTRING (-111.9303479 33.4367662, -111.9304633 33.4366217)"
Indian Bend Canal,111,137543003,151,146,canal,2,,,,,,,,,1,24.19904173706312,,"LINESTRING (-111.9304633 33.4366217, -111.9306365 33.436459)"
Indian Bend Canal,112,137543003,146,138,canal,2,,,,,,,,,1,14.361655847239573,,"LINESTRING (-111.9306365 33.436459, -111.9307439 33.436366)"
Indian Bend Canal,113,137543003,138,133,canal,2,,,,,,,,,1,15.718169605341556,,"LINESTRING (-111.9307439 33.436366, -111.9308912 33.4362962)"
Indian Bend Canal,114,137543003,133,128,canal,2,,,,,,,,,1,21.701834670784773,,"LINESTRING (-111.9308912 33.4362962, -111.9311081 33.4362232)"
Indian Bend Canal,115,137543003,128,124,canal,2,,,,,,,,,1,18.40002950471324,,"LINESTRING (-111.9311081 33.4362232, -111.9312972 33.4361734)"
Indian Bend Canal,116,137543003,124,126,canal,2,,,,,,,,,1,22.25060333694497,,"LINESTRING (-111.9312972 33.4361734, -111.931534 33.4362049)"
Indian Bend Canal,117,137543003,126,129,canal,2,,,,,,,,,1,15.898712688212743,,"LINESTRING (-111.931534 33.4362049, -111.9317011 33.4362365)"
Indian Bend Canal,118,137543003,129,130,canal,2,,,,,,,,,1,22.010997497363753,,"LINESTRING (-111.9317011 33.4362365, -111.9319379 33.4362481)"
Indian Bend Canal,119,137543003,130,131,canal,2,,,,,,,,,1,27.458003112885436,,"LINESTRING (-111.9319379 33.4362481, -111.9322325 33.4362713)"
Indian Bend Canal,120,137543003,131,132,canal,2,,,,,,,,,1,22.454727934122616,,"LINESTRING (-111.9322325 33.4362713, -111.9324733 33.4362913)"
Indian Bend Canal,121,137543003,132,135,canal,2,,,,,,,,,1,21.32394311080338,,"LINESTRING (-111.9324733 33.4362913, -111.9326981 33.4363311)"
Indian Bend Canal,122,137543003,135,140,canal,2,,,,,,,,,1,29.70380718167871,,"LINESTRING (-111.9326981 33.4363311, -111.9330126 33.4363809)"
Indian Bend Canal,123,137543003,140,142,canal,2,,,,,,,,,1,22.252304554852834,,"LINESTRING (-111.9330126 33.4363809, -111.9332494 33.4364125)"
Indian Bend Canal,124,137543003,142,145,canal,2,,,,,,,,,1,27.651768560512252,,"LINESTRING (-111.9332494 33.4364125, -111.9335459 33.4364374)"
Indian Bend Canal,125,137543003,145,148,canal,2,,,,,,,,,1,23.76746546818276,,"LINESTRING (-111.9335459 33.4364374, -111.9337986 33.4364723)"
Indian Bend Canal,126,137543003,148,150,canal,2,,,,,,,,,1,24.679155136245104,,"LINESTRING (-111.9337986 33.4364723, -111.9340633 33.4364939)"
Indian Bend Canal,127,137543003,150,149,canal,2,,,,,,,,,1,15.964056703160441,,"LINESTRING (-111.9340633 33.4364939, -111.9342344 33.4364789)"
Indian Bend Canal,128,137543003,149,139,canal,2,,,,,,,,,1,23.064201074544556,,"LINESTRING (-111.9342344 33.4364789, -111.9344513 33.4363776)"
Indian Bend Canal,129,137543003,139,127,canal,2,,,,,,,,,1,32.88403474606189,,"LINESTRING (-111.9344513 33.4363776, -111.9347498 33.4362182)"
Indian Bend Canal,130,137543003,127,123,canal,2,,,,,,,,,1,27.975545211228393,,"LINESTRING (-111.9347498 33.4362182, -111.9349966 33.4360737)"
Indian Bend Canal,131,137543003,123,120,canal,2,,,,,,,,,1,28.461932190585923,,"LINESTRING (-111.9349966 33.4360737, -111.9352155 33.4358944)"
Indian Bend Canal,132,137543003,120,118,canal,2,,,,,,,,,1,21.203590949089143,,"LINESTRING (-111.9352155 33.4358944, -111.9353668 33.4357515)"
Indian Bend Canal,133,137543003,118,116,canal,2,,,,,,,,,1,13.51630089558034,,"LINESTRING (-111.9353668 33.4357515, -111.9354503 33.4356519)"
Indian Bend Canal,134,137543003,116,113,canal,2,,,,,,,,,1,12.557925697826406,,"LINESTRING (-111.9354503 33.4356519, -111.9355518 33.4355772)"
Indian Bend Canal,135,137543003,113,112,canal,2,,,,,,,,,1,18.26794421368162,,"LINESTRING (-111.9355518 33.4355772, -111.935725 33.4354991)"
Indian Bend Canal,136,137543003,112,108,canal,2,,,,,,,,,1,11.157972327308084,,"LINESTRING (-111.935725 33.4354991, -111.9358404 33.4354709)"
Indian Bend Canal,137,137543003,108,105,canal,2,,,,,,,,,1,17.121304281745665,,"LINESTRING (-111.9358404 33.4354709, -111.9360175 33.4354277)"
Indian Bend Canal,138,137543003,105,104,canal,2,,,,,,,,,1,12.107267250586874,,"LINESTRING (-111.9360175 33.4354277, -111.9361389 33.4353878)"
Indian Bend Canal,139,137543003,104,101,canal,2,,,,,,,,,1,18.10958723745437,,"LINESTRING (-111.9361389 33.4353878, -111.936318 33.4353231)"
Indian Bend Canal,140,137543003,101,102,canal,2,,,,,,,,,1,8.95511994595014,,"LINESTRING (-111.936318 33.4353231, -111.9364135 33.4353347)"
Indian Bend Canal,141,137543003,102,103,canal,2,,,,,,,,,1,14.199732104758674,,"LINESTRING (-111.9364135 33.4353347, -111.9365568 33.4353795)"
Indian Bend Canal,142,137543003,103,106,canal,2,,,,,,,,,1,19.30420315396102,,"LINESTRING (-111.9365568 33.4353795, -111.9367498 33.4354443)"
Indian Bend Canal,143,137543003,106,107,canal,2,,,,,,,,,1,8.780676257664254,,"LINESTRING (-111.9367498 33.4354443, -111.9368434 33.4354559)"
Indian Bend Canal,144,137543003,107,110,canal,2,,,,,,,,,1,17.121429545548402,,"LINESTRING (-111.9368434 33.4354559, -111.9370244 33.4354858)"
Indian Bend Canal,145,137543003,110,109,canal,2,,,,,,,,,1,24.765075712256788,,"LINESTRING (-111.9370244 33.4354858, -111.9372911 33.4354775)"
Indian Bend Canal,146,137543003,109,111,canal,2,,,,,,,,,1,10.113721382386407,,"LINESTRING (-111.9372911 33.4354775, -111.9373986 33.4354925)"
Indian Bend Canal,147,137543003,111,114,canal,2,,,,,,,,,1,23.298953710472254,,"LINESTRING (-111.9373986 33.4354925, -111.9376274 33.4355788)"
Indian Bend Canal,148,137543003,114,115,canal,2,,,,,,,,,1,19.09071678197395,,"LINESTRING (-111.9376274 33.4355788, -111.9378145 33.4356502)"
Indian Bend Canal,149,137543003,115,117,canal,2,,,,,,,,,1,23.842288740607934,,"LINESTRING (-111.9378145 33.4356502, -111.9380553 33.435725)"
Indian Bend Canal,150,137543003,117,119,canal,2,,,,,,,,,1,22.867516529075992,,"LINESTRING (-111.9380553 33.435725, -111.9382841 33.4358014)"
Indian Bend Canal,151,137543003,119,121,canal,2,,,,,,,,,1,30.557251940443074,,"LINESTRING (-111.9382841 33.4358014, -111.9385787 33.4359242)"
Indian Bend Canal,152,137543003,121,122,canal,2,,,,,,,,,1,39.030805912456394,,"LINESTRING (-111.9385787 33.4359242, -111.9389727 33.4360471)"
Indian Bend Canal,153,137543003,122,125,canal,2,,,,,,,,,1,35.94554253904336,,"LINESTRING (-111.9389727 33.4360471, -111.9393249 33.4361817)"
Indian Bend Canal,154,137543003,125,134,canal,2,,,,,,,,,1,34.36175528239018,,"LINESTRING (-111.9393249 33.4361817, -111.9396533 33.4363245)"
Indian Bend Canal,155,137543003,134,141,canal,2,,,,,,,,,1,22.97997059059108,,"LINESTRING (-111.9396533 33.4363245, -111.9398801 33.4364075)"
Indian Bend Canal,156,137543003,141,144,canal,2,,,,,,,,,1,7.281023568873358,,"LINESTRING (-111.9398801 33.4364075, -111.9399518 33.4364341)"
Indian Bend Canal,157,137543003,144,147,canal,2,,,,,,,,,1,13.750663937443525,,"LINESTRING (-111.9399518 33.4364341, -111.9400951 33.4364656)"
Indian Bend Canal,158,137543003,147,143,canal,2,,,,,,,,,1,10.32344996934777,,"LINESTRING (-111.9400951 33.4364656, -111.9401965 33.4364274)"
Indian Bend Canal,159,137543003,143,137,canal,2,,,,,,,,,1,19.951764256872316,,"LINESTRING (-111.9401965 33.4364274, -111.9403816 33.4363361)"
