name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,dir_flag,access,boat,capacity,gnis_feature_id,gnis_state_id,gnis_name,intermittent,tunnel,lanes,length,free_speed,geometry
,160,277648852,282,281,dyke,2,,,,,,,,,1,203.3400665478319,,"LINESTRING (-111.8658569 33.4483533, -111.8663673 33.4465749)"
,161,277648852,281,280,dyke,2,,,,,,,,,1,83.01075493596161,,"LINESTRING (-111.8663673 33.4465749, -111.8667482 33.4458994)"
,162,277648852,280,279,dyke,2,,,,,,,,,1,73.80872350815406,,"LINESTRING (-111.8667482 33.4458994, -111.8671694 33.4453363)"
,163,277648852,279,277,dyke,2,,,,,,,,,1,129.48660481970722,,"LINESTRING (-111.8671694 33.4453363, -111.8681293 33.444491)"
,164,277648852,277,204,dyke,2,,,,,,,,,1,190.76805327030252,,"LINESTRING (-111.8681293 33.444491, -111.8695717 33.4432684)"
,165,277648852,204,207,dyke,2,,,,,,,,,1,185.426423920614,,"LINESTRING (-111.8695717 33.4432684, -111.8710133 33.4421135)"
,166,277648852,207,217,dyke,2,,,,,,,,,1,79.98519551932594,,"LINESTRING (-111.8710133 33.4421135, -111.8716229 33.4416049)"
,167,277648852,217,209,dyke,2,,,,,,,,,1,46.230413485591015,,"LINESTRING (-111.8716229 33.4416049, -111.8720277 33.4413625)"
,168,277648852,209,272,dyke,2,,,,,,,,,1,65.06559629080635,,"LINESTRING (-111.8720277 33.4413625, -111.872642 33.4410803)"
,169,277648852,272,270,dyke,2,,,,,,,,,1,95.36692422803759,,"LINESTRING (-111.872642 33.4410803, -111.8735727 33.4407164)"
,170,277648852,270,269,dyke,2,,,,,,,,,1,37.36052414114025,,"LINESTRING (-111.8735727 33.4407164, -111.8739305 33.4405623)"
,171,277648852,269,268,dyke,2,,,,,,,,,1,38.20811264800033,,"LINESTRING (-111.8739305 33.4405623, -111.8742939 33.4404007)"
,172,277648852,268,200,dyke,2,,,,,,,,,1,66.56884707223723,,"LINESTRING (-111.8742939 33.4404007, -111.874951 33.4401604)"
,173,277648852,200,265,dyke,2,,,,,,,,,1,106.8909133977957,,"LINESTRING (-111.874951 33.4401604, -111.8760339 33.4398325)"
,174,277648852,265,264,dyke,2,,,,,,,,,1,83.70403893591667,,"LINESTRING (-111.8760339 33.4398325, -111.8769053 33.4396378)"
,175,277648852,264,199,dyke,2,,,,,,,,,1,44.30313476651941,,"LINESTRING (-111.8769053 33.4396378, -111.8773816 33.43961)"
,176,277648852,199,227,dyke,2,,,,,,,,,1,139.4547002947689,,"LINESTRING (-111.8773816 33.43961, -111.8788842 33.4395837)"
,177,277648852,227,198,dyke,2,,,,,,,,,1,158.36045986577645,,"LINESTRING (-111.8788842 33.4395837, -111.8805901 33.4396268)"
,178,277648852,198,210,dyke,2,,,,,,,,,1,351.3278883976997,,"LINESTRING (-111.8805901 33.4396268, -111.884376 33.4396745)"
,179,277648852,210,263,dyke,2,,,,,,,,,1,307.59309986478075,,"LINESTRING (-111.884376 33.4396745, -111.8876905 33.4396268)"
,180,277648852,263,219,dyke,2,,,,,,,,,1,65.85929000227358,,"LINESTRING (-111.8876905 33.4396268, -111.8883989 33.4396637)"
,181,277648852,219,262,dyke,2,,,,,,,,,1,82.44012453304032,,"LINESTRING (-111.8883989 33.4396637, -111.8892418 33.4394293)"
,182,277648852,262,261,dyke,2,,,,,,,,,1,57.23186814828504,,"LINESTRING (-111.8892418 33.4394293, -111.8898418 33.43931)"
,183,277648852,261,260,dyke,2,,,,,,,,,1,139.4218907489965,,"LINESTRING (-111.8898418 33.43931, -111.8913371 33.4391868)"
,184,277648852,260,258,dyke,2,,,,,,,,,1,55.19917018520832,,"LINESTRING (-111.8913371 33.4391868, -111.8919038 33.4390358)"
,185,277648852,258,206,dyke,2,,,,,,,,,1,37.54414443813894,,"LINESTRING (-111.8919038 33.4390358, -111.8922657 33.4388848)"
,186,277648852,206,211,dyke,2,,,,,,,,,1,102.17610037703189,,"LINESTRING (-111.8922657 33.4388848, -111.8932563 33.4384835)"
,187,277648852,211,255,dyke,2,,,,,,,,,1,116.73230166733049,,"LINESTRING (-111.8932563 33.4384835, -111.8944373 33.4381218)"
,188,277648852,255,215,dyke,2,,,,,,,,,1,189.78126952618538,,"LINESTRING (-111.8944373 33.4381218, -111.8963659 33.4375536)"
,189,277648852,215,225,dyke,2,,,,,,,,,1,52.027258120821976,,"LINESTRING (-111.8963659 33.4375536, -111.8969041 33.4374224)"
,190,277648852,225,201,dyke,2,,,,,,,,,1,212.20982458182792,,"LINESTRING (-111.8969041 33.4374224, -111.899154 33.4370802)"
,191,277648852,201,252,dyke,2,,,,,,,,,1,211.6334255289084,,"LINESTRING (-111.899154 33.4370802, -111.9013995 33.4367469)"
,192,277648852,252,213,dyke,2,,,,,,,,,1,164.82566596003795,,"LINESTRING (-111.9013995 33.4367469, -111.9031758 33.4367469)"
,193,277648852,213,251,dyke,2,,,,,,,,,1,216.08786402049455,,"LINESTRING (-111.9031758 33.4367469, -111.9055045 33.4367349)"
,194,277648852,251,250,dyke,2,,,,,,,,,1,109.81485195414751,,"LINESTRING (-111.9055045 33.4367349, -111.9066855 33.4366713)"
,195,277648852,250,249,dyke,2,,,,,,,,,1,101.17911177005674,,"LINESTRING (-111.9066855 33.4366713, -111.9077713 33.4365879)"
,196,277648852,249,248,dyke,2,,,,,,,,,1,28.931306299579994,,"LINESTRING (-111.9077713 33.4365879, -111.9080766 33.4365351)"
,197,277648852,248,246,dyke,2,,,,,,,,,1,28.926256672858933,,"LINESTRING (-111.9080766 33.4365351, -111.9083561 33.4364199)"
,198,277648852,246,214,dyke,2,,,,,,,,,1,18.463375682218388,,"LINESTRING (-111.9083561 33.4364199, -111.9085211 33.4363271)"
,199,277648853,278,276,dyke,2,,,,,,,,,1,196.1724263273045,,"LINESTRING (-111.8609301 33.4449515, -111.8627687 33.4440804)"
,200,277648853,276,275,dyke,2,,,,,,,,,1,134.08774966376888,,"LINESTRING (-111.8627687 33.4440804, -111.8638462 33.4432768)"
,201,277648853,275,274,dyke,2,,,,,,,,,1,103.42624984056648,,"LINESTRING (-111.8638462 33.4432768, -111.864614 33.4426025)"
,202,277648853,274,273,dyke,2,,,,,,,,,1,106.60387049580412,,"LINESTRING (-111.864614 33.4426025, -111.8653076 33.4418382)"
,203,277648853,273,271,dyke,2,,,,,,,,,1,106.49232287146474,,"LINESTRING (-111.8653076 33.4418382, -111.866008 33.4410795)"
,204,277648853,271,266,dyke,2,,,,,,,,,1,109.60192377713632,,"LINESTRING (-111.866008 33.4410795, -111.8668297 33.4403714)"
,205,277648853,266,202,dyke,2,,,,,,,,,1,121.96527226716681,,"LINESTRING (-111.8668297 33.4403714, -111.8677725 33.4396071)"
,206,277648853,202,259,dyke,2,,,,,,,,,1,75.6221645214172,,"LINESTRING (-111.8677725 33.4396071, -111.8683719 33.4391463)"
,207,277648853,259,173,dyke,2,,,,,,,,,1,28.72378709636117,,"LINESTRING (-111.8683719 33.4391463, -111.8686289 33.4390023)"
,208,277648853,173,221,dyke,2,,,,,,,,,1,44.246295388905715,,"LINESTRING (-111.8686289 33.4390023, -111.8690252 33.438781)"
,209,277648853,221,257,dyke,2,,,,,,,,,1,74.41576140744364,,"LINESTRING (-111.8690252 33.438781, -111.8697256 33.438455)"
,210,277648853,257,321,dyke,2,,,,,,,,,1,9.018737362473013,,"LINESTRING (-111.8697256 33.438455, -111.869791 33.438395)"
,211,277648853,321,256,dyke,2,,,,,,,,,1,38.94210698841801,,"LINESTRING (-111.869791 33.438395, -111.8701653 33.4382366)"
,212,277648853,256,216,dyke,2,,,,,,,,,1,65.28038934167881,,"LINESTRING (-111.8701653 33.4382366, -111.8707897 33.4379661)"
,213,277648853,216,254,dyke,2,,,,,,,,,1,63.76481859377579,,"LINESTRING (-111.8707897 33.4379661, -111.871416 33.4377301)"
,214,277648853,254,253,dyke,2,,,,,,,,,1,95.46841869183038,,"LINESTRING (-111.871416 33.4377301, -111.8723858 33.4374434)"
,215,277648853,253,222,dyke,2,,,,,,,,,1,62.66948517472935,,"LINESTRING (-111.8723858 33.4374434, -111.8730108 33.4372298)"
,216,277648853,222,223,dyke,2,,,,,,,,,1,61.01547901755932,,"LINESTRING (-111.8730108 33.4372298, -111.8735682 33.4369387)"
,217,277648853,223,245,dyke,2,,,,,,,,,1,198.96328703080502,,"LINESTRING (-111.8735682 33.4369387, -111.8756185 33.436415)"
,218,277648853,245,244,dyke,2,,,,,,,,,1,45.15841491681513,,"LINESTRING (-111.8756185 33.436415, -111.8761 33.436356)"
,219,277648853,244,242,dyke,2,,,,,,,,,1,52.046293289861325,,"LINESTRING (-111.8761 33.436356, -111.8766603 33.4363345)"
,220,277648853,242,319,dyke,2,,,,,,,,,1,74.2680364984684,,"LINESTRING (-111.8766603 33.4363345, -111.8774606 33.4363434)"
,221,277648853,319,226,dyke,2,,,,,,,,,1,73.46822665317103,,"LINESTRING (-111.8774606 33.4363434, -111.8782517 33.4363166)"
,222,277648853,226,243,dyke,2,,,,,,,,,1,83.75422756083991,,"LINESTRING (-111.8782517 33.4363166, -111.8791542 33.4363279)"
,223,277648853,243,220,dyke,2,,,,,,,,,1,352.51285567480284,,"LINESTRING (-111.8791542 33.4363279, -111.8829525 33.4363869)"
,224,277648853,220,224,dyke,2,,,,,,,,,1,147.64082970181965,,"LINESTRING (-111.8829525 33.4363869, -111.8845432 33.4364165)"
,225,277648853,224,218,dyke,2,,,,,,,,,1,149.88507840849084,,"LINESTRING (-111.8845432 33.4364165, -111.8861568 33.436478)"
,226,277648853,218,320,dyke,2,,,,,,,,,1,96.82126447917408,,"LINESTRING (-111.8861568 33.436478, -111.8871997 33.4365056)"
,227,277648853,320,247,dyke,2,,,,,,,,,1,96.26530389370139,,"LINESTRING (-111.8871997 33.4365056, -111.8882371 33.4364987)"
,228,277648853,247,208,dyke,2,,,,,,,,,1,94.6896225187003,,"LINESTRING (-111.8882371 33.4364987, -111.8892575 33.4364901)"
,229,277648853,208,241,dyke,2,,,,,,,,,1,73.16890784629899,,"LINESTRING (-111.8892575 33.4364901, -111.8900384 33.4363988)"
,230,277648853,241,239,dyke,2,,,,,,,,,1,22.695039901664373,,"LINESTRING (-111.8900384 33.4363988, -111.8902492 33.4362953)"
,231,277648853,239,316,dyke,2,,,,,,,,,1,15.693112055890943,,"LINESTRING (-111.8902492 33.4362953, -111.8904111 33.4362545)"
,232,277648853,316,240,dyke,2,,,,,,,,,1,75.78488656401328,,"LINESTRING (-111.8904111 33.4362545, -111.8912278 33.4362501)"
,233,277648853,240,238,dyke,2,,,,,,,,,1,157.02774162727124,,"LINESTRING (-111.8912278 33.4362501, -111.8929136 33.4361269)"
,234,277648853,238,212,dyke,2,,,,,,,,,1,41.79868386546857,,"LINESTRING (-111.8929136 33.4361269, -111.8932731 33.4359004)"
,235,277648853,212,237,dyke,2,,,,,,,,,1,60.77442212322842,,"LINESTRING (-111.8932731 33.4359004, -111.8938565 33.435652)"
,236,277648853,237,236,dyke,2,,,,,,,,,1,53.754765526264514,,"LINESTRING (-111.8938565 33.435652, -111.8944113 33.4355129)"
,237,277648853,236,235,dyke,2,,,,,,,,,1,90.53435249365603,,"LINESTRING (-111.8944113 33.4355129, -111.8953588 33.4353187)"
,238,277648853,235,233,dyke,2,,,,,,,,,1,188.4079757687008,,"LINESTRING (-111.8953588 33.4353187, -111.8973874 33.4352472)"
,239,277648853,233,234,dyke,2,,,,,,,,,1,49.55605922691076,,"LINESTRING (-111.8973874 33.4352472, -111.897916 33.4353107)"
,240,277648853,234,232,dyke,2,,,,,,,,,1,82.43471586778364,,"LINESTRING (-111.897916 33.4353107, -111.898797 33.4352154)"
,241,277648853,232,203,dyke,2,,,,,,,,,1,67.78146091165087,,"LINESTRING (-111.898797 33.4352154, -111.8995222 33.4351424)"
,242,277648853,203,197,dyke,2,,,,,,,,,1,113.74964256277639,,"LINESTRING (-111.8995222 33.4351424, -111.9007398 33.435024)"
,243,277648853,197,205,dyke,2,,,,,,,,,1,197.24357384976003,,"LINESTRING (-111.9007398 33.435024, -111.9028496 33.434808)"
,244,277648853,205,231,dyke,2,,,,,,,,,1,15.222100451379474,,"LINESTRING (-111.9028496 33.434808, -111.9030119 33.4347881)"
,245,277648853,231,230,dyke,2,,,,,,,,,1,67.93557634973027,,"LINESTRING (-111.9030119 33.4347881, -111.9037381 33.4347106)"
,246,277648853,230,229,dyke,2,,,,,,,,,1,86.28821863616527,,"LINESTRING (-111.9037381 33.4347106, -111.9046629 33.4346295)"
,247,277648853,229,311,dyke,2,,,,,,,,,1,29.75086246603566,,"LINESTRING (-111.9046629 33.4346295, -111.9049819 33.4346027)"
,248,277648853,311,310,dyke,2,,,,,,,,,1,19.200336685068493,,"LINESTRING (-111.9049819 33.4346027, -111.905185 33.4345697)"
,249,277648853,310,309,dyke,2,,,,,,,,,1,10.860669081814216,,"LINESTRING (-111.905185 33.4345697, -111.9052968 33.4345408)"
,250,277648853,309,308,dyke,2,,,,,,,,,1,54.63491095439327,,"LINESTRING (-111.9052968 33.4345408, -111.905846 33.4343637)"
,251,277648853,308,307,dyke,2,,,,,,,,,1,100.57011080135351,,"LINESTRING (-111.905846 33.4343637, -111.9067925 33.4339231)"
,252,277648853,307,306,dyke,2,,,,,,,,,1,38.050139692967925,,"LINESTRING (-111.9067925 33.4339231, -111.9071504 33.4337561)"
,253,277648853,306,305,dyke,2,,,,,,,,,1,36.69411417086654,,"LINESTRING (-111.9071504 33.4337561, -111.9074973 33.4335977)"
,254,277648853,305,304,dyke,2,,,,,,,,,1,39.08107753227982,,"LINESTRING (-111.9074973 33.4335977, -111.9078741 33.4334407)"
,255,277648853,304,303,dyke,2,,,,,,,,,1,24.91345365216828,,"LINESTRING (-111.9078741 33.4334407, -111.9081264 33.4333641)"
,256,277648853,303,302,dyke,2,,,,,,,,,1,32.1784740931056,,"LINESTRING (-111.9081264 33.4333641, -111.9084608 33.4332875)"
,257,277648853,302,301,dyke,2,,,,,,,,,1,49.83799029020341,,"LINESTRING (-111.9084608 33.4332875, -111.9089944 33.4332366)"
,258,277648853,301,300,dyke,2,,,,,,,,,1,18.341706189414886,,"LINESTRING (-111.9089944 33.4332366, -111.9091907 33.4332173)"
,259,288007035,284,283,pier,2,,,,,,,,,1,12.005750994519962,,"LINESTRING (-111.9323693 33.4340456, -111.9322402 33.4340385)"
,260,288007038,287,288,pier,2,,,,,,,,,1,11.440187820923166,,"LINESTRING (-111.9332997 33.4342312, -111.9332504 33.4343255)"
,261,288007079,285,286,pier,2,,,,,,,,,1,6.500256248267463,,"LINESTRING (-111.933188 33.4342013, -111.9332548 33.4342189)"
,262,288007079,286,9,pier,2,,,,,,,,,1,2.5420170747564312,,"LINESTRING (-111.9332548 33.4342189, -111.9332808 33.4342261)"
,263,288007079,9,287,pier,2,,,,,,,,,1,1.843217504798745,,"LINESTRING (-111.9332808 33.4342261, -111.9332997 33.4342312)"
Indian Bend Wash,264,288087934,92,184,river,2,yes,yes,,,,,,,1,148.7542197940532,,"LINESTRING (-111.9177519 33.4363264, -111.9184128 33.4351076)"
Indian Bend Wash,265,288087934,184,182,river,2,yes,yes,,,,,,,1,73.27250602764333,,"LINESTRING (-111.9184128 33.4351076, -111.9186443 33.4344776)"
Indian Bend Wash,266,288087934,182,178,river,2,yes,yes,,,,,,,1,142.09257203243516,,"LINESTRING (-111.9186443 33.4344776, -111.9189685 33.4332287)"
Salt River,267,288087982,294,296,river,2,private,yes,,33995,,Salt River,,,1,259.5550074212215,,"LINESTRING (-111.9451957 33.4333654, -111.947983 33.4335604)"
Salt River,268,288087982,296,13,river,2,private,yes,,33995,,Salt River,,,1,115.91204633619965,,"LINESTRING (-111.947983 33.4335604, -111.949215 33.4337324)"
Salt River,269,288087994,181,65,river,2,private,yes,,33995,,Salt River,,,1,45.52274383099898,,"LINESTRING (-111.9103093 33.4344374, -111.9107953 33.4343816)"
Salt River,270,288087994,65,66,river,2,private,yes,,33995,,Salt River,,,1,361.740806590909,,"LINESTRING (-111.9107953 33.4343816, -111.9146705 33.4340279)"
Salt River,271,288087994,66,67,river,2,private,yes,,33995,,Salt River,,,1,134.1877460557201,,"LINESTRING (-111.9146705 33.4340279, -111.9160739 33.4337369)"
Salt River,272,288087994,67,180,river,2,private,yes,,33995,,Salt River,,,1,21.831560676855208,,"LINESTRING (-111.9160739 33.4337369, -111.9163006 33.4336844)"
Salt River,273,288087994,180,297,river,2,private,yes,,33995,,Salt River,,,1,62.2054259051799,,"LINESTRING (-111.9163006 33.4336844, -111.9169623 33.4335948)"
Indian Bend Wash,274,714361790,91,84,stream,2,,no,,,,,yes,,1,73.93049499912912,,"LINESTRING (-111.9149193 33.4579774, -111.9147528 33.4573272)"
Indian Bend Wash,275,714361790,84,68,stream,2,,no,,,,,yes,,1,61.81045205827438,,"LINESTRING (-111.9147528 33.4573272, -111.9145811 33.4567901)"
Indian Bend Wash,276,714361790,68,77,stream,2,,no,,,,,yes,,1,37.41254338301719,,"LINESTRING (-111.9145811 33.4567901, -111.9145935 33.4564538)"
Indian Bend Wash,277,714361790,77,88,stream,2,,no,,,,,yes,,1,125.94383042451248,,"LINESTRING (-111.9145935 33.4564538, -111.9145382 33.4553221)"
Indian Bend Wash,278,714361790,88,71,stream,2,,no,,,,,yes,,1,36.952423779147026,,"LINESTRING (-111.9145382 33.4553221, -111.9143666 33.4550222)"
Indian Bend Wash,279,714361790,71,12,stream,2,,no,,,,,yes,,1,27.171835508992714,,"LINESTRING (-111.9143666 33.4550222, -111.9142274 33.4548072)"
Indian Bend Wash,280,714361790,12,76,stream,2,,no,,,,,yes,,1,20.15229416590273,,"LINESTRING (-111.9142274 33.4548072, -111.9141091 33.4546552)"
Indian Bend Wash,281,714361790,76,74,stream,2,,no,,,,,yes,,1,20.523472267126373,,"LINESTRING (-111.9141091 33.4546552, -111.9139052 33.4545836)"
Indian Bend Wash,282,714361790,74,86,stream,2,,no,,,,,yes,,1,22.03553413836142,,"LINESTRING (-111.9139052 33.4545836, -111.9136692 33.4545612)"
Indian Bend Wash,283,714361790,86,11,stream,2,,no,,,,,yes,,1,10.566160199869735,,"LINESTRING (-111.9136692 33.4545612, -111.9136306 33.4544718)"
Indian Bend Wash,284,714361790,11,90,stream,2,,no,,,,,yes,,1,185.20434576338317,,"LINESTRING (-111.9136306 33.4544718, -111.9129235 33.4529142)"
Indian Bend Wash,285,714361790,90,75,stream,2,,no,,,,,yes,,1,83.40971649570665,,"LINESTRING (-111.9129235 33.4529142, -111.9128484 33.4521667)"
Indian Bend Wash,286,714361790,75,10,stream,2,,no,,,,,yes,,1,38.49086459955016,,"LINESTRING (-111.9128484 33.4521667, -111.9130238 33.451853)"
Indian Bend Wash,287,714361790,10,317,stream,2,,no,,,,,yes,,1,18.93654455240719,,"LINESTRING (-111.9130238 33.451853, -111.9130139 33.4516829)"
Indian Bend Wash,288,714361790,317,314,stream,2,,no,,,,,yes,,1,59.35046822379539,,"LINESTRING (-111.9130139 33.4516829, -111.9129823 33.4511498)"
Indian Bend Wash,289,714361790,314,318,stream,2,,no,,,,,yes,,1,24.950030321639698,,"LINESTRING (-111.9129823 33.4511498, -111.9129715 33.4509256)"
Indian Bend Wash,290,714361790,318,78,stream,2,,no,,,,,yes,,1,25.27267643835174,,"LINESTRING (-111.9129715 33.4509256, -111.9129557 33.4506987)"
Indian Bend Wash,291,714361790,78,72,stream,2,,no,,,,,yes,,1,179.59062233821643,,"LINESTRING (-111.9129557 33.4506987, -111.9135887 33.4491724)"
Indian Bend Wash,292,714361790,72,80,stream,2,,no,,,,,yes,,1,205.23562888270888,,"LINESTRING (-111.9135887 33.4491724, -111.9145543 33.4475118)"
Indian Bend Wash,293,714361790,80,89,stream,2,,no,,,,,yes,,1,105.76505279741585,,"LINESTRING (-111.9145543 33.4475118, -111.9149242 33.4466121)"
Indian Bend Wash,294,714361790,89,93,stream,2,,no,,,,,yes,,1,120.71652371798132,,"LINESTRING (-111.9149242 33.4466121, -111.915246 33.4455602)"
Indian Bend Wash,295,714361790,93,299,stream,2,,no,,,,,yes,,1,26.75841217476143,,"LINESTRING (-111.915246 33.4455602, -111.915287 33.445322)"
Indian Bend Wash,296,714361790,299,70,stream,2,,no,,,,,yes,,1,162.3031409957231,,"LINESTRING (-111.915287 33.445322, -111.9155357 33.4438772)"
Indian Bend Wash,297,714361790,70,73,stream,2,,no,,,,,yes,,1,118.9604753192616,,"LINESTRING (-111.9155357 33.4438772, -111.915525 33.4428074)"
Indian Bend Wash,298,714361790,73,315,stream,2,,no,,,,,yes,,1,222.7053192581038,,"LINESTRING (-111.915525 33.4428074, -111.9155396 33.4408046)"
Indian Bend Wash,299,714361790,315,313,stream,2,,no,,,,,yes,,1,4.781462872947199,,"LINESTRING (-111.9155396 33.4408046, -111.9155399 33.4407616)"
Indian Bend Wash,300,714361790,313,81,stream,2,,no,,,,,yes,,1,18.403097199256845,,"LINESTRING (-111.9155399 33.4407616, -111.9155411 33.4405961)"
Indian Bend Wash,301,714361790,81,69,stream,2,,no,,,,,yes,,1,100.05812081925652,,"LINESTRING (-111.9155411 33.4405961, -111.9155518 33.4396963)"
Indian Bend Wash,302,714361790,69,79,stream,2,,no,,,,,yes,,1,81.11898116445852,,"LINESTRING (-111.9155518 33.4396963, -111.9157181 33.4389801)"
Indian Bend Wash,303,714361790,79,87,stream,2,,no,,,,,yes,,1,85.85167236573258,,"LINESTRING (-111.9157181 33.4389801, -111.9160356 33.4382549)"
Indian Bend Wash,304,714361790,87,312,stream,2,,no,,,,,yes,,1,67.96360061933295,,"LINESTRING (-111.9160356 33.4382549, -111.9163674 33.43771)"
Indian Bend Wash,305,714361790,312,83,stream,2,,no,,,,,yes,,1,77.582678848135,,"LINESTRING (-111.9163674 33.43771, -111.9169141 33.4371821)"
Indian Bend Wash,306,714361790,83,85,stream,2,,no,,,,,yes,,1,53.358001000891605,,"LINESTRING (-111.9169141 33.4371821, -111.917283 33.436814)"
Indian Bend Wash,307,714361790,85,82,stream,2,,no,,,,,yes,,1,63.19244087676507,,"LINESTRING (-111.917283 33.436814, -111.9177121 33.4363727)"
Indian Bend Wash,308,714361790,82,92,stream,2,,no,,,,,yes,,1,6.335960626413531,,"LINESTRING (-111.9177121 33.4363727, -111.9177519 33.4363264)"
,309,791883543,94,1,canal,2,,,,,,,,culvert,1,87.7566841505123,,"LINESTRING (-111.9465115 33.4384333, -111.9473155 33.4380177)"
Salt River,310,936578418,13,14,river,2,,no,,33995,,Salt River,,,1,25.72462033089998,,"LINESTRING (-111.949215 33.4337324, -111.9494889 33.4337681)"
Salt River,311,936578418,14,343,river,2,,no,,33995,,Salt River,,,1,18.897094913330076,,"LINESTRING (-111.9494889 33.4337681, -111.9496885 33.4338018)"
Salt River,312,936578418,343,344,river,2,,no,,33995,,Salt River,,,1,51.430918723919575,,"LINESTRING (-111.9496885 33.4338018, -111.9502172 33.4339406)"
Salt River,313,936578418,344,15,river,2,,no,,33995,,Salt River,,,1,23.153891512759795,,"LINESTRING (-111.9502172 33.4339406, -111.950462 33.4339003)"
Salt River,314,936578418,15,95,river,2,,no,,33995,,Salt River,,,1,15.98945612237313,,"LINESTRING (-111.950462 33.4339003, -111.9506341 33.4338932)"
Salt River,315,936578418,95,16,river,2,,no,,33995,,Salt River,,,1,26.1456479531194,,"LINESTRING (-111.9506341 33.4338932, -111.9508961 33.4339797)"
Salt River,316,936578418,16,96,river,2,,no,,33995,,Salt River,,,1,42.11419941620139,,"LINESTRING (-111.9508961 33.4339797, -111.9513396 33.4340601)"
Salt River,317,936578418,96,17,river,2,,no,,33995,,Salt River,,,1,52.665451104098686,,"LINESTRING (-111.9513396 33.4340601, -111.9518835 33.4341954)"
Salt River,318,936578418,17,18,river,2,,no,,33995,,Salt River,,,1,42.107359255671625,,"LINESTRING (-111.9518835 33.4341954, -111.9523221 33.4342925)"
Salt River,319,936578418,18,19,river,2,,no,,33995,,Salt River,,,1,50.78100961745144,,"LINESTRING (-111.9523221 33.4342925, -111.9528506 33.434411)"
Salt River,320,936578418,19,20,river,2,,no,,33995,,Salt River,,,1,35.46403061221141,,"LINESTRING (-111.9528506 33.434411, -111.9532116 33.4345157)"
Salt River,321,936578418,20,97,river,2,,no,,33995,,Salt River,,,1,21.572946235498787,,"LINESTRING (-111.9532116 33.4345157, -111.9534254 33.4345919)"
Salt River,322,936578418,97,21,river,2,,no,,33995,,Salt River,,,1,25.477511216013486,,"LINESTRING (-111.9534254 33.4345919, -111.9536985 33.4346155)"
Salt River,323,936578418,21,22,river,2,,no,,33995,,Salt River,,,1,43.77856332273696,,"LINESTRING (-111.9536985 33.4346155, -111.9541666 33.4346646)"
Salt River,324,936578418,22,23,river,2,,no,,33995,,Salt River,,,1,58.076118336467516,,"LINESTRING (-111.9541666 33.4346646, -111.9547862 33.4347383)"
Salt River,325,936578418,23,24,river,2,,no,,33995,,Salt River,,,1,38.95886103224847,,"LINESTRING (-111.9547862 33.4347383, -111.9552043 33.4347702)"
Salt River,326,936578418,24,25,river,2,,no,,33995,,Salt River,,,1,42.21588105407292,,"LINESTRING (-111.9552043 33.4347702, -111.9556582 33.4347959)"
Salt River,327,936578418,25,26,river,2,,no,,33995,,Salt River,,,1,58.7882370635512,,"LINESTRING (-111.9556582 33.4347959, -111.956291 33.4348214)"
Salt River,328,936578418,26,27,river,2,,no,,33995,,Salt River,,,1,60.4840021789455,,"LINESTRING (-111.956291 33.4348214, -111.9569411 33.4348608)"
Salt River,329,936578418,27,28,river,2,,no,,33995,,Salt River,,,1,69.7044590967737,,"LINESTRING (-111.9569411 33.4348608, -111.9576891 33.4349184)"
Salt River,330,936578418,28,98,river,2,,no,,33995,,Salt River,,,1,80.870841055728,,"LINESTRING (-111.9576891 33.4349184, -111.9585597 33.4349517)"
Salt River,331,936578418,98,29,river,2,,no,,33995,,Salt River,,,1,41.92275112795019,,"LINESTRING (-111.9585597 33.4349517, -111.9590112 33.4349383)"
Salt River,332,936578418,29,30,river,2,,no,,33995,,Salt River,,,1,47.268302464693,,"LINESTRING (-111.9590112 33.4349383, -111.9595198 33.4349146)"
Salt River,333,936578418,30,31,river,2,,no,,33995,,Salt River,,,1,48.149756581307344,,"LINESTRING (-111.9595198 33.4349146, -111.9600311 33.4349884)"
Salt River,334,936578418,31,32,river,2,,no,,33995,,Salt River,,,1,32.33122085322139,,"LINESTRING (-111.9600311 33.4349884, -111.9603788 33.4349697)"
Salt River,335,936578418,32,99,river,2,,no,,33995,,Salt River,,,1,37.89454742906833,,"LINESTRING (-111.9603788 33.4349697, -111.9607819 33.4350243)"
Salt River,336,936578418,99,33,river,2,,no,,33995,,Salt River,,,1,66.03001048245393,,"LINESTRING (-111.9607819 33.4350243, -111.9614899 33.4350838)"
Salt River,337,936578418,33,100,river,2,,no,,33995,,Salt River,,,1,69.61078967034439,,"LINESTRING (-111.9614899 33.4350838, -111.9622365 33.4350228)"
